#HEADER
#TITLES
,,Axial Displacement,Axial Load
#UNITS
,,mm,N
#DATATYPES
Huge,Double,Float,Float
#DATA
760,3.70606,9.16E-4,6.87
761,3.71094,9.16E-4,6.87
762,3.71582,9.16E-4,6.87
763,3.72070,9.16E-4,6.87
764,3.72559,9.16E-4,6.87
765,3.73047,9.16E-4,6.87
766,3.73535,9.16E-4,6.87
767,3.74023,9.16E-4,6.87
768,3.74512,9.16E-4,6.87
769,3.75000,9.16E-4,6.87
770,3.75488,9.16E-4,6.87
771,3.75977,9.16E-4,6.87
772,3.76465,9.16E-4,6.87
773,3.76953,9.16E-4,6.87
774,3.77441,9.16E-4,6.87
775,3.77930,9.16E-4,6.87
776,3.78418,9.16E-4,6.87
777,3.78906,9.16E-4,6.87
778,3.79395,9.16E-4,6.87
779,3.79883,9.16E-4,6.87
780,3.80371,9.16E-4,6.87
781,3.80859,9.16E-4,6.87
782,3.81348,9.16E-4,6.87
783,3.81836,9.16E-4,6.87
784,3.82324,9.16E-4,6.87
785,3.82813,9.16E-4,6.87
786,3.83301,9.16E-4,6.87
787,3.83789,9.16E-4,6.87
788,3.84277,9.16E-4,6.87
789,3.84766,9.16E-4,6.87
790,3.85254,9.16E-4,6.87
791,3.85742,9.16E-4,6.87
792,3.86231,9.16E-4,6.87
793,3.86719,9.16E-4,6.87
794,3.87207,9.16E-4,6.87
795,3.87695,9.16E-4,6.87
796,3.88184,9.16E-4,6.87
797,3.88672,9.16E-4,6.87
798,3.89160,9.16E-4,6.87
799,3.89648,9.16E-4,6.87
800,3.90137,9.16E-4,6.87
801,3.90625,9.16E-4,6.87
802,3.91113,9.16E-4,6.87
803,3.91602,9.16E-4,6.87
804,3.92090,9.16E-4,6.87
805,3.92578,9.16E-4,6.87
806,3.93066,9.16E-4,6.87
807,3.93555,9.16E-4,6.87
808,3.94043,9.16E-4,6.87
809,3.94531,9.16E-4,6.87
810,3.95020,9.16E-4,6.87
811,3.95508,9.16E-4,6.87
812,3.95996,9.16E-4,6.87
813,3.96484,9.16E-4,6.87
814,3.96973,9.16E-4,6.87
815,3.97461,9.16E-4,6.87
816,3.97949,9.16E-4,6.87
817,3.98438,9.16E-4,6.87
818,3.98926,9.16E-4,6.87
819,3.99414,9.16E-4,6.87
820,3.99902,9.16E-4,6.87
821,4.00391,9.16E-4,6.87
822,4.00879,9.16E-4,6.87
823,4.01367,9.16E-4,6.87
824,4.01856,9.16E-4,6.87
825,4.02344,9.16E-4,6.87
826,4.02832,9.16E-4,6.87
827,4.03320,9.16E-4,6.87
828,4.03809,9.16E-4,6.87
829,4.04297,9.16E-4,6.87
830,4.04785,9.16E-4,6.87
831,4.05273,9.16E-4,6.87
832,4.05762,9.16E-4,6.87
833,4.06250,9.16E-4,7.633
834,4.06738,9.16E-4,6.87
835,4.07227,9.16E-4,6.87
836,4.07715,9.16E-4,6.87
837,4.08203,9.16E-4,6.87
838,4.08691,9.16E-4,6.87
839,4.09180,9.16E-4,6.87
840,4.09668,9.16E-4,6.87
841,4.10156,9.16E-4,6.87
842,4.10645,9.16E-4,6.87
843,4.11133,9.16E-4,6.87
844,4.11621,9.16E-4,6.87
845,4.12109,9.16E-4,6.87
846,4.12598,9.16E-4,6.87
847,4.13086,9.16E-4,6.87
848,4.13574,9.16E-4,6.87
849,4.14063,9.16E-4,6.87
850,4.14551,9.16E-4,6.87
851,4.15039,9.16E-4,6.87
852,4.15527,9.16E-4,6.87
853,4.16016,9.16E-4,6.87
854,4.16504,9.16E-4,6.87
855,4.16992,9.16E-4,6.87
856,4.17481,9.16E-4,6.87
857,4.17969,9.16E-4,6.87
858,4.18457,9.16E-4,7.633
859,4.18945,9.16E-4,7.633
860,4.19434,9.16E-4,7.633
861,4.19922,9.16E-4,6.87
862,4.20410,9.16E-4,6.87
863,4.20898,9.16E-4,6.87
864,4.21387,9.16E-4,6.87
865,4.21875,9.16E-4,7.633
866,4.22363,9.16E-4,7.633
867,4.22852,9.16E-4,7.633
868,4.23340,9.16E-4,7.633
869,4.23828,9.16E-4,7.633
870,4.24316,9.16E-4,7.633
871,4.24805,9.16E-4,7.633
872,4.25293,9.16E-4,7.633
873,4.25781,9.16E-4,7.633
874,4.26270,9.16E-4,7.633
875,4.26758,9.16E-4,7.633
876,4.27246,9.16E-4,7.633
877,4.27734,9.16E-4,7.633
878,4.28223,9.16E-4,7.633
879,4.28711,9.16E-4,8.396
880,4.29199,9.16E-4,8.396
881,4.29688,9.16E-4,8.396
882,4.30176,9.16E-4,8.396
883,4.30664,9.16E-4,8.396
884,4.31152,9.16E-4,8.396
885,4.31641,9.16E-4,9.16
886,4.32129,9.16E-4,9.16
887,4.32617,9.16E-4,9.16
888,4.33106,9.16E-4,9.16
889,4.33594,9.16E-4,8.396
890,4.34082,9.16E-4,8.396
891,4.34570,9.16E-4,8.396
892,4.35059,9.16E-4,8.396
893,4.35547,9.16E-4,9.16
894,4.36035,9.16E-4,9.16
895,4.36523,9.16E-4,9.16
896,4.37012,9.16E-4,8.396
897,4.37500,9.16E-4,8.396
898,4.37988,9.16E-4,9.16
899,4.38477,9.16E-4,9.16
900,4.38965,9.16E-4,9.16
901,4.39453,9.16E-4,9.16
902,4.39941,9.16E-4,9.16
903,4.40430,9.16E-4,9.16
904,4.40918,9.16E-4,9.16
905,4.41406,9.16E-4,9.16
906,4.41895,0.001832,9.923
907,4.42383,0.001832,9.923
908,4.42871,0.001832,9.923
909,4.43359,9.16E-4,9.16
910,4.43848,0.001832,9.16
911,4.44336,9.16E-4,9.16
912,4.44824,9.16E-4,9.923
913,4.45313,0.001832,9.923
914,4.45801,0.001832,10.69
915,4.46289,0.001832,10.69
916,4.46777,9.16E-4,9.16
917,4.47266,9.16E-4,8.396
918,4.47754,9.16E-4,8.396
919,4.48242,9.16E-4,8.396
920,4.48731,9.16E-4,9.16
921,4.49219,9.16E-4,9.16
922,4.49707,9.16E-4,8.396
923,4.50195,9.16E-4,7.633
924,4.50684,9.16E-4,6.87
925,4.51172,9.16E-4,6.87
926,4.51660,9.16E-4,7.633
927,4.52148,9.16E-4,7.633
928,4.52637,9.16E-4,7.633
929,4.53125,9.16E-4,6.106
930,4.53613,9.16E-4,4.58
931,4.54102,9.16E-4,3.817
932,4.54590,0,3.053
933,4.55078,0,4.58
934,4.55566,9.16E-4,5.343
935,4.56055,9.16E-4,5.343
936,4.56543,9.16E-4,3.817
937,4.57031,0,2.29
938,4.57520,0,0.7633
939,4.58008,0,2.29
940,4.58496,9.16E-4,5.343
941,4.58984,9.16E-4,8.396
942,4.59473,9.16E-4,9.16
943,4.59961,9.16E-4,6.106
944,4.60449,0,1.527
945,4.60938,0,0
946,4.61426,0,3.817
947,4.61914,0.001832,11.45
948,4.62402,0.001832,17.56
949,4.62891,0.001832,12.98
950,4.63379,0,1.527
951,4.63867,-9.16E-4,-9.16
952,4.64356,-9.16E-4,-6.87
953,4.64844,9.16E-4,5.343
954,4.65332,0.002748,19.08
955,4.65820,0.002748,21.37
956,4.66309,9.16E-4,8.396
957,4.66797,-9.16E-4,-9.16
958,4.67285,-0.002748,-19.08
959,4.67773,-0.001832,-9.923
960,4.68262,9.16E-4,7.633
961,4.68750,0.002748,22.9
962,4.69238,0.002748,19.85
963,4.69727,0,1.527
964,4.70215,-0.002748,-17.56
965,4.70703,-0.003664,-22.9
966,4.71191,-0.001832,-7.633
967,4.71680,9.16E-4,12.98
968,4.72168,0.003664,28.24
969,4.72656,0.002748,19.08
970,4.73145,0,-2.29
971,4.73633,-0.003664,-22.14
972,4.74121,-0.003664,-21.37
973,4.74609,-9.16E-4,-1.527
974,4.75098,0.002748,22.14
975,4.75586,0.00458,32.06
976,4.76074,0.001832,13.74
977,4.76563,-0.001832,-13.74
978,4.77051,-0.005496,-33.59
979,4.77539,-0.003664,-22.9
980,4.78027,0,5.343
981,4.78516,0.00458,32.82
982,4.79004,0.005496,35.11
983,4.79492,0.001832,8.396
984,4.79981,-0.003664,-23.66
985,4.80469,-0.006412,-38.93
986,4.80957,-0.003664,-18.32
987,4.81445,0.001832,15.27
988,4.81934,0.005496,42.75
989,4.82422,0.005496,34.35
990,4.82910,0,-2.29
991,4.83398,-0.005496,-38.93
992,4.83887,-0.007328,-43.51
993,4.84375,-0.002748,-11.45
994,4.84863,0.003664,29.01
995,4.85352,0.007328,51.14
996,4.85840,0.00458,28.24
997,4.86328,-0.001832,-12.98
998,4.86816,-0.007328,-46.56
999,4.87305,-0.006412,-38.93
1000,4.87793,-9.16E-4,-0.7633
1001,4.88281,0.005496,41.98
1002,4.88770,0.008244,54.96
1003,4.89258,0.003664,19.08
1004,4.89746,-0.003664,-29.01
1005,4.90234,-0.00916,-58.01
1006,4.90723,-0.006412,-35.11
1007,4.91211,9.16E-4,12.98
1008,4.91699,0.008244,57.25
1009,4.92188,0.008244,55.72
1010,4.92676,0.001832,6.87
1011,4.93164,-0.006412,-46.56
1012,4.93652,-0.01008,-64.12
1013,4.94141,-0.005496,-25.95
1014,4.94629,0.003664,31.3
1015,4.95117,0.01008,71.75
1016,4.95606,0.008244,48.09
1017,4.96094,-9.16E-4,-12.21
1018,4.96582,-0.01008,-67.17
1019,4.97070,-0.01099,-65.64
1020,4.97559,-0.003664,-10.69
1021,4.98047,0.007328,54.2
1022,4.98535,0.01191,82.44
1023,4.99023,0.006412,36.64
1024,4.99512,-0.00458,-36.64
1025,5.00000,-0.01374,-86.25
1026,5.00488,-0.01099,-61.06
1027,5.00977,-9.16E-4,10.69
1028,5.01465,0.01099,82.44
1029,5.01953,0.01374,84.73
1030,5.02441,0.001832,4.58
1031,5.02930,-0.01374,-93.12
1032,5.03418,-0.02565,-151.9
1033,5.03906,-0.02565,-138.2
1034,5.04395,-0.01924,-96.94
1035,5.04883,-0.02015,-109.2
1036,5.05371,-0.03847,-214.5
1037,5.05859,-0.06778,-348.8
1038,5.06348,-0.09343,-433.6
1039,5.06836,-0.08793,-367.2
1040,5.07324,-0.04855,-149.6
1041,5.07813,0.00916,135.9
1042,5.08301,0.06045,370.2
1043,5.08789,0.07328,394.6
1044,5.09277,0.05038,238.9
1045,5.09766,0.01099,22.9
1046,5.10254,-0.02565,-147.3
1047,5.10742,-0.03755,-183.2
1048,5.11231,-0.03023,-125.2
1049,5.11719,-0.01649,-46.56
1050,5.12207,-0.006412,1.527
1051,5.12695,-0.00458,5.343
1052,5.13184,-9.16E-4,31.3
1053,5.13672,0.02198,163.3
1054,5.14160,0.06595,390.8
1055,5.14648,0.1182,634.3
1056,5.15137,0.1475,740.4
1057,5.15625,0.1282,577.1
1058,5.16113,0.05862,189.3
1059,5.16602,-0.04397,-288.5
1060,5.17090,-0.1511,-673.2
1061,5.17578,-0.2299,-861.8
1062,5.18066,-0.2739,-927.4
1063,5.18555,-0.2949,-946.5
1064,5.19043,-0.3023,-942.7
1065,5.19531,-0.3014,-927.4
1066,5.20020,-0.2968,-906.1
1067,5.20508,-0.2922,-890.8
1068,5.20996,-0.3014,-922.8
1069,5.21484,-0.3371,-1008
1070,5.21973,-0.3975,-1111
1071,5.22461,-0.4699,-1215
1072,5.22949,-0.5313,-1289
1073,5.23438,-0.5633,-1317
1074,5.23926,-0.5789,-1325
1075,5.24414,-0.6045,-1367
1076,5.24902,-0.6732,-1482
1077,5.25391,-0.7905,-1646
1078,5.25879,-0.9077,-1788
1079,5.26367,-0.9526,-1803
1080,5.26856,-0.8903,-1623
1081,5.27344,-0.719,-1278
1082,5.27832,-0.5047,-938.9
1083,5.28320,-0.3728,-764.8
1084,5.28809,-0.3847,-860.3
1085,5.29297,-0.5514,-1217
1086,5.29785,-0.8216,-1671
1087,5.30273,-1.078,-2030
1088,5.30762,-1.226,-2185
1089,5.31250,-1.258,-2166
1090,5.31738,-1.216,-2035
1091,5.32227,-1.135,-1853
1092,5.32715,-1.042,-1682
1093,5.33203,-0.9517,-1530
1094,5.33691,-0.8647,-1394
1095,5.34180,-0.7877,-1284
1096,5.34668,-0.7419,-1230
1097,5.35156,-0.7548,-1292
1098,5.35645,-0.8482,-1509
1099,5.36133,-1.015,-1817
1100,5.36621,-1.188,-2088
1101,5.37109,-1.284,-2204
1102,5.37598,-1.277,-2128
1103,5.38086,-1.179,-1888
1104,5.38574,-1.016,-1584
1105,5.39063,-0.8509,-1326
1106,5.39551,-0.7364,-1172
1107,5.40039,-0.6815,-1114
1108,5.40527,-0.6677,-1117
1109,5.41016,-0.6888,-1184
1110,5.41504,-0.7575,-1342
1111,5.41992,-0.8903,-1597
1112,5.42481,-1.076,-1911
1113,5.42969,-1.28,-2224
1114,5.43457,-1.437,-2426
1115,5.43945,-1.498,-2458
1116,5.44434,-1.47,-2344
1117,5.44922,-1.377,-2123
1118,5.45410,-1.255,-1894
1119,5.45898,-1.161,-1747
1120,5.46387,-1.117,-1695
1121,5.46875,-1.108,-1696
1122,5.47363,-1.107,-1700
1123,5.47852,-1.093,-1669
1124,5.48340,-1.044,-1569
1125,5.48828,-0.948,-1416
1126,5.49316,-0.7969,-1181
1127,5.49805,-0.5816,-888.5
1128,5.50293,-0.3133,-471.7
1129,5.50781,-0.02107,382.4
1130,5.51270,0.2418,1344
1131,5.51758,0.3994,1858
1132,5.52246,0.4213,1780
1133,5.52734,0.327,1147
1134,5.53223,0.1484,322.9
1135,5.53711,-0.02473,-280.9
1136,5.54199,-0.1127,-509.9
1137,5.54688,-0.1172,-455.7
1138,5.55176,-0.07969,-273.3
1139,5.55664,-0.04671,-135.9
1140,5.56152,-0.07053,-301.5
1141,5.56641,-0.1786,-714.5
1142,5.57129,-0.3499,-1050
1143,5.57617,-0.5239,-1275
1144,5.58106,-0.643,-1419
1145,5.58594,-0.6934,-1453
1146,5.59082,-0.6971,-1428
1147,5.59570,-0.6751,-1362
1148,5.60059,-0.6458,-1297
1149,5.60547,-0.632,-1272
1150,5.61035,-0.6558,-1341
1151,5.61523,-0.7319,-1501
1152,5.62012,-0.8528,-1685
1153,5.62500,-0.9847,-1856
1154,5.62988,-1.071,-1944
1155,5.63477,-1.075,-1897
1156,5.63965,-0.992,-1688
1157,5.64453,-0.8326,-1385
1158,5.64941,-0.6503,-1103
1159,5.65430,-0.512,-916
1160,5.65918,-0.4351,-825.9
1161,5.66406,-0.3838,-759.5
1162,5.66895,-0.3114,-634.3
1163,5.67383,-0.1667,-229.8
1164,5.67871,0.04763,501.5
1165,5.68359,0.2794,1382
1166,5.68848,0.4552,2055
1167,5.69336,0.5212,2211
1168,5.69824,0.4891,1874
1169,5.70313,0.3783,1201
1170,5.70801,0.2217,493.1
1171,5.71289,0.0632,-87.78
1172,5.71777,-0.07877,-526.7
1173,5.72266,-0.1969,-813.7
1174,5.72754,-0.294,-980.1
1175,5.73242,-0.3609,-1056
1176,5.73731,-0.3884,-1076
1177,5.74219,-0.3801,-1031
1178,5.74707,-0.3462,-944.2
1179,5.75195,-0.3023,-844.2
1180,5.75684,-0.2565,-730.5
1181,5.76172,-0.2116,-598.4
1182,5.76660,-0.1447,-374
1183,5.77148,-0.03939,0.7633
1184,5.77637,0.08885,473.3
1185,5.78125,0.1969,863.3
1186,5.78613,0.2382,967.9
1187,5.79102,0.2207,812.2
1188,5.79590,0.1777,565.6
1189,5.80078,0.1612,524.4
1190,5.80566,0.2244,903.8
1191,5.81055,0.3655,1572
1192,5.81543,0.4974,2120
1193,5.82031,0.5093,1995
1194,5.82520,0.3407,948
1195,5.83008,0.003664,-395.4
1196,5.83496,-0.3609,-1176
1197,5.83984,-0.5578,-1365
1198,5.84473,-0.5157,-1211
1199,5.84961,-0.2583,-619
1200,5.85449,0.1209,633.5
1201,5.85938,0.4607,2051
1202,5.86426,0.6522,2762
1203,5.86914,0.6906,2724
1204,5.87402,0.6558,2373
1205,5.87891,0.611,2067
1206,5.88379,0.6091,2098
1207,5.88867,0.6687,2549
1208,5.89356,0.7694,3058
1209,5.89844,0.8656,3262
1210,5.90332,0.9059,3176
1211,5.90820,0.8876,2856
1212,5.91309,0.8161,2305
1213,5.91797,0.7071,1659
1214,5.92285,0.5816,1068
1215,5.92773,0.4791,677.1
1216,5.93262,0.4369,561
1217,5.93750,0.4635,781.6
1218,5.94238,0.567,1372
1219,5.94727,0.7218,2194
1220,5.95215,0.8683,2955
1221,5.95703,0.9517,3286
1222,5.96191,0.9709,3259
1223,5.96680,0.9636,3126
1224,5.97168,0.9645,3125
1225,5.97656,1.002,3409
1226,5.98145,1.068,3715
1227,5.98633,1.108,3775
1228,5.99121,1.065,3259
1229,5.99609,0.9196,2190
1230,6.00098,0.7145,1150
1231,6.00586,0.5615,578.6
1232,6.01074,0.5322,574.8
1233,6.01563,0.611,1068
1234,6.02051,0.7575,1851
1235,6.02539,0.8729,2432
1236,6.03027,0.894,2444
1237,6.03516,0.839,2002
1238,6.04004,0.7575,1517
1239,6.04492,0.7218,1379
1240,6.04981,0.763,1708
1241,6.05469,0.8628,2351
1242,6.05957,0.9508,2851
1243,6.06445,0.9563,2753
1244,6.06934,0.8638,2039
1245,6.07422,0.6998,1127
1246,6.07910,0.5331,445.8
1247,6.08398,0.4278,107.6
1248,6.08887,0.3755,-29.77
1249,6.09375,0.3352,-151.9
1250,6.09863,0.2675,-377.1
1251,6.10352,0.1566,-703
1252,6.10840,0.02748,-969.4
1253,6.11328,-0.07053,-1089
1254,6.11816,-0.1154,-1124
1255,6.12305,-0.1328,-1127
1256,6.12793,-0.1603,-1169
1257,6.13281,-0.2363,-1293
1258,6.13770,-0.3655,-1469
1259,6.14258,-0.4955,-1623
1260,6.14746,-0.556,-1659
1261,6.15234,-0.523,-1540
1262,6.15723,-0.403,-1280
1263,6.16211,-0.2299,-987.7
1264,6.16699,-0.06961,-735.8
1265,6.17188,0.03572,-509.1
1266,6.17676,0.09893,-335.1
1267,6.18164,0.1502,-178.6
1268,6.18652,0.2052,3.053
1269,6.19141,0.2675,216.8
1270,6.19629,0.3243,410.7
1271,6.20117,0.3536,482.4
1272,6.20606,0.3536,445.8
1273,6.21094,0.3472,396.2
1274,6.21582,0.36,476.3
1275,6.22070,0.4223,772.5
1276,6.22559,0.5349,1232
1277,6.23047,0.6705,1800
1278,6.23535,0.7832,2253
1279,6.24024,0.8271,2386
1280,6.24512,0.7978,2073
1281,6.25000,0.6732,1296
1282,6.25488,0.4534,305.3
1283,6.25977,0.1814,-600
1284,6.26465,-0.07694,-1113
1285,6.26953,-0.2244,-1261
1286,6.27441,-0.218,-1179
1287,6.27930,-0.05587,-800
1288,6.28418,0.2162,49.62
1289,6.28906,0.4617,957.2
1290,6.29395,0.5514,1194
1291,6.29883,0.447,540.4
1292,6.30371,0.1759,-544.2
1293,6.30859,-0.1127,-1145
1294,6.31348,-0.2217,-1221
1295,6.31836,-0.07236,-841.9
1296,6.32324,0.3087,435.9
1297,6.32813,0.7804,2466
1298,6.33301,1.14,4123
1299,6.33789,1.264,4396
1300,6.34277,1.172,3370
1301,6.34766,0.9361,1843
1302,6.35254,0.6815,748
1303,6.35742,0.5157,200
1304,6.36231,0.4223,-69.46
1305,6.36719,0.3224,-398.4
1306,6.37207,0.1264,-911.4
1307,6.37695,-0.1704,-1357
1308,6.38184,-0.4818,-1733
1309,6.38672,-0.665,-1914
1310,6.39160,-0.665,-1806
1311,6.39649,-0.5139,-1476
1312,6.40137,-0.2968,-1115
1313,6.40625,-0.1704,-960.2
1314,6.41113,-0.2088,-1095
1315,6.41602,-0.4039,-1486
1316,6.42090,-0.6677,-1897
1317,6.42578,-0.8464,-2107
1318,6.43066,-0.8784,-2071
1319,6.43555,-0.796,-1853
1320,6.44043,-0.6476,-1570
1321,6.44531,-0.5139,-1361
1322,6.45020,-0.4406,-1268
1323,6.45508,-0.4067,-1227
1324,6.45996,-0.3755,-1183
1325,6.46484,-0.327,-1105
1326,6.46973,-0.2656,-1019
1327,6.47461,-0.2391,-1001
1328,6.47949,-0.2812,-1123
1329,6.48438,-0.3939,-1353
1330,6.48926,-0.5203,-1565
1331,6.49414,-0.5835,-1643
1332,6.49902,-0.567,-1569
1333,6.50391,-0.5038,-1423
1334,6.50879,-0.4562,-1342
1335,6.51367,-0.5084,-1494
1336,6.51856,-0.7007,-1871
1337,6.52344,-0.9828,-2288
1338,6.52832,-1.235,-2577
1339,6.53320,-1.352,-2646
1340,6.53809,-1.325,-2498
1341,6.54297,-1.183,-2172
1342,6.54785,-0.9709,-1802
1343,6.55274,-0.7593,-1488
1344,6.55762,-0.5771,-1247
1345,6.56250,-0.4168,-1039
1346,6.56738,-0.2601,-841.9
1347,6.57227,-0.1053,-633.5
1348,6.57715,0.02015,-387.8
1349,6.58203,0.07603,-265.6
1350,6.58691,0.06503,-371
1351,6.59180,0.002748,-618.3
1352,6.59668,-0.08152,-829.7
1353,6.60156,-0.1346,-912.2
1354,6.60645,-0.1374,-894.6
1355,6.61133,-0.09984,-794.6
1356,6.61621,-0.04397,-646.5
1357,6.62109,0.01466,-471.7
1358,6.62598,0.07236,-289.3
1359,6.63086,0.1438,-50.38
1360,6.63574,0.2528,331.3
1361,6.64063,0.3957,841.2
1362,6.64551,0.5478,1398
1363,6.65039,0.6595,1788
1364,6.65527,0.7016,1869
1365,6.66016,0.6824,1656
1366,6.66504,0.6091,1199
1367,6.66992,0.4965,658
1368,6.67481,0.3691,155
1369,6.67969,0.24,-287.8
1370,6.68457,0.1209,-629
1371,6.68945,0.02931,-834.3
1372,6.69434,-0.02473,-919.8
1373,6.69922,-0.04122,-920.6
1374,6.70410,-0.02748,-860.3
1375,6.70899,-9.16E-4,-767.1
1376,6.71387,0.0229,-692.3
1377,6.71875,0.02107,-713.7
1378,6.72363,-0.0174,-860.3
1379,6.72852,-0.1026,-1047
1380,6.73340,-0.2427,-1259
1381,6.73828,-0.4424,-1537
1382,6.74316,-0.6925,-1866
1383,6.74805,-0.9572,-2199
1384,6.75293,-1.151,-2412
1385,6.75781,-1.199,-2394
1386,6.76270,-1.081,-2085
1387,6.76758,-0.8125,-1600
1388,6.77246,-0.512,-1172
1389,6.77734,-0.3508,-997.6
1390,6.78223,-0.4039,-1180
1391,6.78711,-0.665,-1679
1392,6.79199,-1.003,-2188
1393,6.79688,-1.193,-2414
1394,6.80176,-1.118,-2153
1395,6.80664,-0.7731,-1495
1396,6.81152,-0.272,-795.4
1397,6.81641,0.1447,69.46
1398,6.82129,0.3114,566.4
1399,6.82617,0.2418,64.12
1400,6.83106,0.00916,-730.5
1401,6.83594,-0.2235,-1145
1402,6.84082,-0.2959,-1173
1403,6.84570,-0.1924,-940.4
1404,6.85059,0.04397,-323.6
1405,6.85547,0.3105,600.7
1406,6.86035,0.5175,1343
1407,6.86524,0.6357,1738
1408,6.87012,0.6879,1885
1409,6.87500,0.7044,1880
1410,6.87988,0.6778,1640
1411,6.88477,0.5734,1019
1412,6.88965,0.3581,82.44
1413,6.89453,0.06687,-794.6
1414,6.89941,-0.2262,-1263
1415,6.90430,-0.4168,-1470
1416,6.90918,-0.4699,-1495
1417,6.91406,-0.4342,-1372
1418,6.91895,-0.3572,-1213
1419,6.92383,-0.2913,-1096
1420,6.92871,-0.2592,-1055
1421,6.93359,-0.229,-989.3
1422,6.93848,-0.1218,-797.7
1423,6.94336,0.09618,-207.6
1424,6.94824,0.3746,778.6
1425,6.95313,0.6027,1615
1426,6.95801,0.6705,1743
1427,6.96289,0.5578,1011
1428,6.96777,0.2995,-109.9
1429,6.97266,0.01282,-887.7
1430,6.97754,-0.1557,-1123
1431,6.98242,-0.1777,-1090
1432,6.98731,-0.1026,-904.5
1433,6.99219,0.01191,-603
1434,6.99707,0.1035,-325.2
1435,7.00195,0.1566,-160.3
1436,7.00684,0.2153,58.78
1437,7.01172,0.3417,550.3
1438,7.01660,0.5532,1418
1439,7.02149,0.7951,2409
1440,7.02637,0.9664,3014
1441,7.03125,0.9966,2947
1442,7.03613,0.8912,2121
1443,7.04102,0.6806,1004
1444,7.04590,0.4497,135.9
1445,7.05078,0.2785,-389.3
1446,7.05566,0.1667,-667.9
1447,7.06055,0.0687,-890
1448,7.06543,-0.07236,-1118
1449,7.07031,-0.2684,-1385
1450,7.07520,-0.4736,-1640
1451,7.08008,-0.5945,-1752
1452,7.08496,-0.589,-1669
1453,7.08984,-0.458,-1371
1454,7.09473,-0.24,-1007
1455,7.09961,-0.02931,-673.2
1456,7.10449,0.09251,-410.7
1457,7.10938,0.12,-371
1458,7.11426,0.09709,-502.3
1459,7.11914,0.05862,-641.2
1460,7.12402,0.04397,-670.2
1461,7.12891,0.07786,-519.1
1462,7.13379,0.1575,-215.3
1463,7.13867,0.2656,159.5
1464,7.14356,0.3783,552.6
1465,7.14844,0.48,914.4
1466,7.15332,0.5532,1163
1467,7.15820,0.5881,1259
1468,7.16309,0.5798,1140
1469,7.16797,0.5175,766.4
1470,7.17285,0.4049,243.5
1471,7.17774,0.2665,-270.2
1472,7.18262,0.1392,-648.1
1473,7.18750,0.05496,-835.8
1474,7.19238,0.01282,-897.7
1475,7.19727,9.16E-4,-900.7
1476,7.20215,0.01008,-851.9
1477,7.20703,0.04122,-735.1
1478,7.21191,0.109,-487
1479,7.21680,0.218,-79.38
1480,7.22168,0.3563,441.2
1481,7.22656,0.4855,919.8
1482,7.23145,0.5505,1127
1483,7.23633,0.5368,961.8
1484,7.24121,0.4534,495.4
1485,7.24609,0.3307,-21.37
1486,7.25098,0.2382,-324.4
1487,7.25586,0.2198,-329.8
1488,7.26074,0.2665,-72.51
1489,7.26563,0.3545,326.7
1490,7.27051,0.4397,670.2
1491,7.27539,0.4827,817.5
1492,7.28027,0.491,820.6
1493,7.28516,0.4937,826.7
1494,7.29004,0.5276,1007
1495,7.29492,0.6219,1452
1496,7.29981,0.7658,2088
1497,7.30469,0.9251,2799
1498,7.30957,1.06,3404
1499,7.31445,1.15,3801
1500,7.31934,1.211,4071
1501,7.32422,1.258,4280
1502,7.32910,1.295,4427
1503,7.33399,1.315,4448
1504,7.33887,1.31,4288
1505,7.34375,1.279,3940
1506,7.34863,1.23,3510
1507,7.35352,1.177,3102
1508,7.35840,1.124,2743
1509,7.36328,1.053,2301
1510,7.36816,0.9196,1570
1511,7.37305,0.6925,606.8
1512,7.37793,0.3911,-405.3
1513,7.38281,0.07053,-1093
1514,7.38770,-0.185,-1382
1515,7.39258,-0.3087,-1497
1516,7.39746,-0.3243,-1456
1517,7.40234,-0.2867,-1347
1518,7.40723,-0.2382,-1247
1519,7.41211,-0.2235,-1225
1520,7.41699,-0.2427,-1279
1521,7.42188,-0.2675,-1324
1522,7.42676,-0.2519,-1270
1523,7.43164,-0.1685,-1079
1524,7.43652,-0.03664,-855.7
1525,7.44141,0.07236,-647.3
1526,7.44629,0.09709,-625.9
1527,7.45117,0.03755,-844.2
1528,7.45606,-0.08061,-1082
1529,7.46094,-0.1759,-1235
1530,7.46582,-0.1804,-1185
1531,7.47070,-0.07603,-958.7
1532,7.47559,0.1136,-485.5
1533,7.48047,0.3041,120.6
1534,7.48535,0.4049,421.3
1535,7.49024,0.381,191.6
1536,7.49512,0.2125,-533.6
1537,7.50000,-0.0861,-1202
1538,7.50488,-0.4415,-1688
1539,7.50977,-0.7795,-2118
1540,7.51465,-1.021,-2356
1541,7.51953,-1.122,-2425
1542,7.52441,-1.088,-2258
1543,7.52930,-0.9105,-1887
1544,7.53418,-0.6183,-1397
1545,7.53906,-0.2785,-945.7
1546,7.54395,0.03755,-430.5
1547,7.54883,0.2647,219.1
1548,7.55371,0.3875,596.1
1549,7.55859,0.4223,647.3
1550,7.56348,0.4003,478.6
1551,7.56836,0.3462,198.5
1552,7.57324,0.2977,3.817
1553,7.57813,0.2986,56.49
1554,7.58301,0.393,550.3
1555,7.58789,0.5954,1414
1556,7.59277,0.861,2505
1557,7.59766,1.105,3537
1558,7.60254,1.226,4029
